# IRIS catalog migration inventory v1
system	nylas	sys/nylas.go	migrated
system	oh-my-posh	sys/oh_my_posh.go	migrated
system	okta	sys/okta.go	migrated
system	ollama	sys/ollama.go	migrated
system	omz	sys/omz.go	migrated
system	pac	sys/pac.go	migrated
system	passwd	sys/passwd.go	migrated
system	pathchk	sys/pathchk.go	migrated
system	pdfunite	sys/pdfunite.go	migrated
system	pgrep	sys/ps.go	migrated
system	ping	sys/network.go	migrated
system	pkg-config	sys/pkg_config.go	migrated
system	pkill	sys/ps.go	migrated
system	pmset	sys/pmset.go	migrated
system	pocketbase	sys/pocketbase.go	migrated
system	printenv	sys/env.go	migrated
system	prisma	sys/prisma.go	migrated
system	pro	sys/pro.go	migrated
system	pry	sys/pry.go	migrated
system	ps	sys/ps.go	migrated
system	publish	sys/publish.go	migrated
system	pwd	sys/pwd.go	migrated
system	rancher	sys/rancher.go	migrated
system	repeat	sys/repeat.go	migrated
system	rscript	sys/rscript.go	migrated
system	sam	sys/sam.go	migrated
system	sanity	sys/sanity.go	migrated
system	screen	sys/screen.go	migrated
system	shell-config	sys/shell_config.go	migrated
system	shortcuts	sys/shortcuts.go	migrated
system	simctl	sys/simctl.go	migrated
system	source	sys/source.go	migrated
system	speedtest-cli	sys/speedtest_cli.go	migrated
system	spotify	sys/spotify.go	migrated
system	ss	sys/network.go	migrated
system	st2	sys/st2.go	migrated
system	stack	sys/stack.go	migrated
system	starkli	sys/starkli.go	migrated
system	su	sys/su.go	migrated
system	sudo	sys/sudo.go	migrated
system	sysctl	sys/sysctl.go	migrated
system	systemctl	sys/systemctl.go	migrated
system	tac	sys/tac.go	migrated
system	tailcall	sys/tailcall.go	migrated
system	tailwindcss	sys/tailwindcss.go	migrated
system	time	sys/time.go	migrated
system	tldr	sys/tldr.go	migrated
system	tmux	sys/tmux.go	migrated
system	tmuxinator	sys/tmuxinator.go	migrated
system	top	sys/top.go	migrated
system	traceroute	sys/traceroute.go	migrated
system	trap	sys/trap.go	migrated
system	trex	sys/trex.go	migrated
system	tsh	sys/tsh.go	migrated
system	tuist	sys/tuist.go	migrated
system	twilio	sys/twilio.go	migrated
system	uname	sys/uname.go	migrated
system	unset	sys/env.go	migrated
system	visudo	sys/visudo.go	migrated
system	vultr-cli	sys/vultr_cli.go	migrated
system	wezterm	sys/wezterm.go	migrated
system	wget	sys/network.go	migrated
system	where	sys/where.go	migrated
system	whereis	sys/whereis.go	migrated
system	which	sys/which.go	migrated
system	who	sys/who.go	migrated
system	wing	sys/wing.go	migrated
system	wp	sys/wp.go	migrated
system	wrk	sys/wrk.go	migrated
system	wscat	sys/wscat.go	migrated
system	yank	sys/yank.go	migrated
system	ykman	sys/ykman.go	migrated
system	zapier	sys/zapier.go	migrated
